Event Count,location,Event duration
409,"{'latitude': 19.310178333333333, 'longitude': 84.79317333333333}",513
410,"{'latitude': 20.7940083, 'longitude': 82.5352007}",589.336
411,"{'latitude': 18.8660131, 'longitude': 82.5706686}",470.448
412,"{'latitude': 20.7283859, 'longitude': 85.9476602}",350
413,"{'latitude': 21.7912528, 'longitude': 87.1306698}",482.917
414,"{'latitude': 19.486926, 'longitude': 83.4592247}",461.889
415,"{'latitude': 21.7825416, 'longitude': 83.5921665}",364.5
416,"{'latitude': 18.751655, 'longitude': 82.43081166666667}",438.333
417,"{'latitude': 20.2978547, 'longitude': 86.1351405}",380.411
418,"{'latitude': 18.8660425, 'longitude': 82.5703386}",338.272
419,"{'latitude': 20.7691071, 'longitude': 86.1526936}",514.166
420,"{'latitude': 20.7081421, 'longitude': 83.1322511}",403.968
421,"{'latitude': 20.997651, 'longitude': 83.0612681}",3537
422,"{'latitude': 19.27706, 'longitude': 82.238675}",611.223
423,"{'latitude': 18.8604185, 'longitude': 82.5804351}",365.365
424,"{'latitude': 19.5064649, 'longitude': 82.9452179}",456
425,"{'latitude': 20.7049814, 'longitude': 83.4848226}",367.068
426,"{'latitude': 19.6005302, 'longitude': 82.2536819}",1230.444
427,"{'latitude': 21.7362386, 'longitude': 86.8510916}",680.502
428,"{'latitude': 21.40732, 'longitude': 86.47003333333333}",2233.083
429,"{'latitude': 20.4584779, 'longitude': 85.8810981}",4561.272
430,"{'latitude': 21.9240462, 'longitude': 85.8701704}",403.253
431,"{'latitude': 21.0006585, 'longitude': 83.0768661}",563.548
432,"{'latitude': 21.5163381, 'longitude': 86.527969}",644.17
433,"{'latitude': 21.495631, 'longitude': 83.9843698}",627.9
434,"{'latitude': 21.3375908, 'longitude': 83.6215085}",836
435,"{'latitude': 21.3823945, 'longitude': 86.2447411}",705.747
436,"{'latitude': 21.2767909, 'longitude': 86.6146512}",481
437,"{'latitude': 20.4899758, 'longitude': 83.4124921}",351
438,"{'latitude': 19.048022, 'longitude': 82.5534677}",375.444
439,"{'latitude': 22.122262, 'longitude': 84.0423825}",736.5
440,"{'latitude': 20.6850761, 'longitude': 83.473859}",596.62
441,"{'latitude': 20.3538132, 'longitude': 86.1447677}",381.415
442,"{'latitude': 20.8238195, 'longitude': 83.9125112}",364.5
443,"{'latitude': 20.3205169, 'longitude': 86.5213646}",372
444,"{'latitude': 19.5158549, 'longitude': 83.5055788}",990.666
445,"{'latitude': 20.8339065, 'longitude': 86.337642}",1267.747
446,"{'latitude': 19.7114, 'longitude': 82.1837861}",536.569
447,"{'latitude': 18.812995, 'longitude': 82.712985}",816.667
448,"{'latitude': 22.5248075, 'longitude': 83.9925974}",1581.17
449,"{'latitude': 20.6463416, 'longitude': 83.7411064}",448.5
450,"{'latitude': 21.9375417, 'longitude': 86.9662063}",907.336
451,"{'latitude': 20.8060916, 'longitude': 86.257989}",515.838
452,"{'latitude': 22.0636581, 'longitude': 86.6493459}",428
453,"{'latitude': 20.4487955, 'longitude': 86.5670274}",341
454,"{'latitude': 21.8302964, 'longitude': 85.8959792}",947.664
455,"{'latitude': 21.0718684, 'longitude': 84.3405619}",301
456,"{'latitude': 19.2767231, 'longitude': 82.2384787}",1065.333
457,"{'latitude': 19.1680788, 'longitude': 83.4072966}",569.777
458,"{'latitude': 22.0743004, 'longitude': 86.6505025}",392.166
459,"{'latitude': 18.70503666666667, 'longitude': 83.04409666666666}",435.334
460,"{'latitude': 18.3613001, 'longitude': 81.8888061}",314.932
461,"{'latitude': 20.7579346, 'longitude': 86.8413163}",401
462,"{'latitude': 20.1458517, 'longitude': 82.6160487}",331.083
463,"{'latitude': 19.7178949, 'longitude': 82.3703553}",627
464,"{'latitude': 20.896274, 'longitude': 82.5100962}",891.919
465,"{'latitude': 21.538425, 'longitude': 84.7341694}",331.834
466,"{'latitude': 22.1173363, 'longitude': 84.0598517}",340.837
467,"{'latitude': 21.4954889, 'longitude': 83.9842435}",409.487
468,"{'latitude': 22.0854635, 'longitude': 86.1082891}",1081
469,"{'latitude': 21.4729812, 'longitude': 84.388339}",453.163
470,"{'latitude': 19.2315836, 'longitude': 82.5489206}",507.111
471,"{'latitude': 19.201655, 'longitude': 82.734705}",746.889
472,"{'latitude': 20.7106006, 'longitude': 83.1221487}",1688
473,"{'latitude': 18.866181666666666, 'longitude': 82.57034166666666}",991.556
474,"{'latitude': 20.3790708, 'longitude': 85.5300386}",310.17
475,"{'latitude': 18.8165617, 'longitude': 82.7122539}",302.667
476,"{'latitude': 21.0473292, 'longitude': 82.7797646}",419
477,"{'latitude': 20.8962511, 'longitude': 82.5102488}",866.17
478,"{'latitude': 18.3645731, 'longitude': 81.8919938}",652.48
479,"{'latitude': 22.0522917, 'longitude': 86.5552422}",460.747
480,"{'latitude': 18.549845, 'longitude': 82.204005}",399.554
481,"{'latitude': 21.474151666666668, 'longitude': 86.52855}",464
482,"{'latitude': 17.985361, 'longitude': 81.5789439}",343.082
483,"{'latitude': 18.227603333333334, 'longitude': 82.06180666666667}",300.777
484,"{'latitude': 21.4714259, 'longitude': 87.0523105}",430.498
485,"{'latitude': 19.6864912, 'longitude': 83.5384591}",391.762
486,"{'latitude': 21.0718721, 'longitude': 84.3406463}",570.336
487,"{'latitude': 20.6729716, 'longitude': 86.1108258}",431.17
488,"{'latitude': 20.3126152, 'longitude': 85.4629598}",330.17
489,"{'latitude': 20.543744, 'longitude': 86.3392662}",372
490,"{'latitude': 20.9974221, 'longitude': 83.0611598}",905.552
491,"{'latitude': 20.3087489, 'longitude': 82.6801894}",309.5
492,"{'latitude': 19.909908333333334, 'longitude': 83.10746833333333}",774.444
493,"{'latitude': 21.5477995, 'longitude': 84.0374237}",343.168
494,"{'latitude': 21.516375, 'longitude': 86.52799}",384.913
495,"{'latitude': 22.1221715, 'longitude': 84.0425677}",945.169
496,"{'latitude': 22.5248075, 'longitude': 83.9925974}",1425.413
497,"{'latitude': 22.0270419, 'longitude': 86.8676351}",644.003
498,"{'latitude': 21.5164238, 'longitude': 86.5278702}",413.336
499,"{'latitude': 21.4513137, 'longitude': 84.0797863}",426.412
500,"{'latitude': 21.051199, 'longitude': 86.4898682}",443.251
501,"{'latitude': 21.4515629, 'longitude': 84.0797262}",481.158
502,"{'latitude': 20.5697848, 'longitude': 86.7138788}",311.502
503,"{'latitude': 22.1221715, 'longitude': 84.0425677}",402.726
504,"{'latitude': 20.819323699999998, 'longitude': 86.2017669}",401.5
505,"{'latitude': 22.3044528, 'longitude': 86.1858929}",349.456
506,"{'latitude': 20.1404893, 'longitude': 86.3751375}",564.581
507,"{'latitude': 20.7099515, 'longitude': 82.3592592}",524.499
508,"{'latitude': 21.4296307, 'longitude': 85.1815474}",312
509,"{'latitude': 21.3404319, 'longitude': 83.555959}",763.087
510,"{'latitude': 20.2804784, 'longitude': 86.2926974}",309.582
511,"{'latitude': 19.16783, 'longitude': 83.40812166666667}",690.889
512,"{'latitude': 20.21674, 'longitude': 86.5151752}",361.166
513,"{'latitude': 20.7884396, 'longitude': 82.538649}",409.582
514,"{'latitude': 19.3403813, 'longitude': 82.5143651}",1179.333
515,"{'latitude': 21.2466683, 'longitude': 83.6439312}",564.668
516,"{'latitude': 19.139321666666667, 'longitude': 83.65476166666667}",314.445
517,"{'latitude': 19.39006, 'longitude': 82.65909}",434.334
518,"{'latitude': 19.442033333333335, 'longitude': 84.263465}",410.778
519,"{'latitude': 18.8649251, 'longitude': 82.5731557}",414.004
520,"{'latitude': 21.587055, 'longitude': 86.94611666666667}",450.17
521,"{'latitude': 20.9881875, 'longitude': 85.9878092}",382
522,"{'latitude': 21.4520961, 'longitude': 83.4614664}",335
523,"{'latitude': 19.906193333333334, 'longitude': 83.16172833333333}",752.778
524,"{'latitude': 21.6794539, 'longitude': 87.026595}",657.333
525,"{'latitude': 20.9432238, 'longitude': 83.6443931}",342
526,"{'latitude': 21.516058333333334, 'longitude': 86.52851833333334}",307
527,"{'latitude': 18.866083333333332, 'longitude': 82.57036666666667}",1275.666
528,"{'latitude': 20.5917409, 'longitude': 82.9633386}",589
529,"{'latitude': 19.212095, 'longitude': 82.41376166666667}",324.333
530,"{'latitude': 20.074892, 'longitude': 82.4554157}",348.334
531,"{'latitude': 21.4511464, 'longitude': 84.0795841}",726
532,"{'latitude': 21.5788668, 'longitude': 86.5650954}",331.834
533,"{'latitude': 21.5433262, 'longitude': 84.9915017}",381
534,"{'latitude': 21.3376124, 'longitude': 83.6215249}",1209.312
535,"{'latitude': 20.2422353, 'longitude': 82.5627052}",300
536,"{'latitude': 20.4584413, 'longitude': 85.8812732}",493.287
537,"{'latitude': 20.6775417, 'longitude': 84.4401866}",380.753
538,"{'latitude': 22.4034415, 'longitude': 86.0815686}",347.163
539,"{'latitude': 19.350025, 'longitude': 83.3613051}",570
540,"{'latitude': 19.16785, 'longitude': 83.40796333333333}",378.284
541,"{'latitude': 21.1889797, 'longitude': 83.5958579}",359.081
542,"{'latitude': 20.9152006, 'longitude': 86.2302347}",307
543,"{'latitude': 19.6654253, 'longitude': 82.2064214}",2366.445
544,"{'latitude': 22.2915721, 'longitude': 84.1056901}",401
545,"{'latitude': 20.7011223, 'longitude': 86.1338243}",676.83
546,"{'latitude': 19.906193333333334, 'longitude': 83.16172833333333}",413.911
547,"{'latitude': 20.583539299999998, 'longitude': 83.5289289}",369
548,"{'latitude': 19.2252912, 'longitude': 83.5578243}",353.778
549,"{'latitude': 19.488616666666665, 'longitude': 84.17936166666667}",347.889
550,"{'latitude': 21.071781, 'longitude': 84.3402218}",404.663
551,"{'latitude': 20.4526076, 'longitude': 83.0494252}",336
552,"{'latitude': 20.5907642, 'longitude': 82.974643}",394.5
553,"{'latitude': 22.246023333333333, 'longitude': 84.8822}",560.109
554,"{'latitude': 20.8129853, 'longitude': 85.29547}",444.998
555,"{'latitude': 21.5788668, 'longitude': 86.5650954}",366.087
556,"{'latitude': 22.277879, 'longitude': 86.0700083}",389.166
557,"{'latitude': 20.9882195, 'longitude': 85.9875744}",330.248
558,"{'latitude': 20.9422032, 'longitude': 82.6248389}",360.5
559,"{'latitude': 19.671306666666666, 'longitude': 82.47944166666667}",440.223
560,"{'latitude': 20.8362053, 'longitude': 86.3370127}",381
561,"{'latitude': 20.430744699999998, 'longitude': 86.4874204}",351.502
562,"{'latitude': 22.4392068, 'longitude': 86.1633139}",372
563,"{'latitude': 19.9474744, 'longitude': 83.4013823}",300.777
564,"{'latitude': 21.8542063, 'longitude': 87.1815511}",327.664
565,"{'latitude': 20.7162355, 'longitude': 85.5315183}",821.664
566,"{'latitude': 20.4860823, 'longitude': 82.6705778}",928.587
567,"{'latitude': 21.2025742, 'longitude': 86.3793361}",383.087
568,"{'latitude': 22.2649478, 'longitude': 86.1744622}",438.168
569,"{'latitude': 19.0094703, 'longitude': 82.6609585}",489.444
570,"{'latitude': 21.8430343, 'longitude': 86.9455879}",1335.83
571,"{'latitude': 21.0439662, 'longitude': 83.5522139}",517.864
572,"{'latitude': 18.624905, 'longitude': 82.590465}",375.444
573,"{'latitude': 20.7691563, 'longitude': 86.1529782}",329.498
574,"{'latitude': 20.769415, 'longitude': 86.1524698}",522.25
575,"{'latitude': 20.955393, 'longitude': 86.696857}",583.253
576,"{'latitude': 19.277351666666668, 'longitude': 82.23866666666666}",700.667
577,"{'latitude': 20.404599, 'longitude': 86.0192277}",1244.917
578,"{'latitude': 21.5788441, 'longitude': 86.5650931}",519.169
579,"{'latitude': 19.3404127, 'longitude': 82.5133646}",301.667
580,"{'latitude': 20.8497286, 'longitude': 86.3303343}",563.419
581,"{'latitude': 19.048966666666665, 'longitude': 82.55349}",467.778
582,"{'latitude': 20.8586411, 'longitude': 86.5752381}",394.17
583,"{'latitude': 21.2467388, 'longitude': 83.7064569}",607.832
584,"{'latitude': 20.843003799999998, 'longitude': 83.90935}",747.67
585,"{'latitude': 19.663831666666667, 'longitude': 82.456775}",1053.556
586,"{'latitude': 18.3010179, 'longitude': 81.8496572}",438.38
587,"{'latitude': 19.5438153, 'longitude': 82.9307257}",448.548
588,"{'latitude': 18.866178333333334, 'longitude': 82.57038666666666}",302.6
589,"{'latitude': 21.1913466, 'longitude': 83.5869676}",804.448
590,"{'latitude': 19.2769394, 'longitude': 82.2385609}",347.889
591,"{'latitude': 22.2459568, 'longitude': 84.8821281}",2447.666
592,"{'latitude': 20.4000742, 'longitude': 86.0133498}",359.589
593,"{'latitude': 21.0793279, 'longitude': 83.2282551}",450.5
594,"{'latitude': 22.098144, 'longitude': 86.7666813}",306.502
595,"{'latitude': 21.4332003, 'longitude': 85.1926302}",558
596,"{'latitude': 22.2926113, 'longitude': 84.1055807}",938.332
597,"{'latitude': 20.8189469, 'longitude': 86.2002116}",346.17
598,"{'latitude': 18.4948019, 'longitude': 82.1175296}",354.172
599,"{'latitude': 18.368645, 'longitude': 81.75820666666667}",324.333
600,"{'latitude': 19.4825903, 'longitude': 83.4583476}",372.333
601,"{'latitude': 20.7886039, 'longitude': 82.5386477}",519.332
602,"{'latitude': 21.792248999999998, 'longitude': 86.9661058}",443.914
603,"{'latitude': 20.0694588, 'longitude': 82.5735148}",456.83
604,"{'latitude': 18.3610705, 'longitude': 81.9137088}",605.796
605,"{'latitude': 21.1992279, 'longitude': 86.5985199}",434.498
606,"{'latitude': 21.5159068, 'longitude': 86.5285002}",309.164
607,"{'latitude': 20.5022882, 'longitude': 82.6714651}",439
608,"{'latitude': 21.3709993, 'longitude': 83.7836376}",473.502
609,"{'latitude': 21.0417079, 'longitude': 86.5263543}",402.5
610,"{'latitude': 21.560995, 'longitude': 83.5135494}",300.997
611,"{'latitude': 21.197119, 'longitude': 83.7476267}",424
612,"{'latitude': 21.474718, 'longitude': 83.5393273}",347.666
613,"{'latitude': 20.7007513, 'longitude': 86.1335619}",372.166
614,"{'latitude': 21.191381, 'longitude': 83.5871334}",457
615,"{'latitude': 21.7546088, 'longitude': 87.3337941}",307.498
616,"{'latitude': 18.3516897, 'longitude': 81.8838164}",378.24
617,"{'latitude': 21.401263, 'longitude': 83.5834766}",300.75
618,"{'latitude': 18.900708333333334, 'longitude': 84.17338}",574.889
619,"{'latitude': 19.246233, 'longitude': 83.4208797}",324.333
620,"{'latitude': 21.0451553, 'longitude': 83.5523282}",308.204
621,"{'latitude': 21.0491067, 'longitude': 83.2798208}",306
622,"{'latitude': 19.7180182, 'longitude': 82.370031}",1391.556
623,"{'latitude': 19.9068207, 'longitude': 83.1613944}",638.668
624,"{'latitude': 18.9720364, 'longitude': 84.1571569}",324.428
625,"{'latitude': 20.6979109, 'longitude': 85.1779432}",434.585
626,"{'latitude': 20.8519449, 'longitude': 83.5100651}",410.5
627,"{'latitude': 21.6832251, 'longitude': 87.0685955}",336.253
628,"{'latitude': 20.8519541, 'longitude': 83.5099716}",387.503
629,"{'latitude': 19.860408333333332, 'longitude': 82.94027833333334}",473.667
630,"{'latitude': 19.691701666666667, 'longitude': 82.28636166666666}",308.556
631,"{'latitude': 20.5917409, 'longitude': 82.9633386}",947.585
632,"{'latitude': 19.6144131, 'longitude': 82.8858172}",353.778
633,"{'latitude': 20.116836666666668, 'longitude': 82.87004166666667}",347.889
634,"{'latitude': 18.3645784, 'longitude': 81.8919626}",379.792
635,"{'latitude': 20.3742, 'longitude': 82.69840166666667}",593.556
636,"{'latitude': 22.5247163, 'longitude': 83.9926208}",350
637,"{'latitude': 21.82208, 'longitude': 83.8527757}",355
638,"{'latitude': 20.4420929, 'longitude': 83.3452244}",397.998
639,"{'latitude': 20.4433086, 'longitude': 83.3588161}",387.415
640,"{'latitude': 20.8962388, 'longitude': 82.5102782}",454.244
641,"{'latitude': 18.364614, 'longitude': 81.8924621}",652.48
642,"{'latitude': 19.508676666666666, 'longitude': 83.31378666666667}",314.445
643,"{'latitude': 22.0888371, 'longitude': 86.111843}",361.585
644,"{'latitude': 19.1682366, 'longitude': 83.407295}",511.412
645,"{'latitude': 20.5174071, 'longitude': 85.62768}",426.208
646,"{'latitude': 21.92712, 'longitude': 85.8349948}",474.994
647,"{'latitude': 20.5157474, 'longitude': 86.4016069}",574.664
648,"{'latitude': 20.6133623, 'longitude': 86.0608368}",350.668
649,"{'latitude': 22.5203433, 'longitude': 86.0803021}",781.415
650,"{'latitude': 20.7690108, 'longitude': 86.1525588}",494
651,"{'latitude': 20.7690925, 'longitude': 86.1529832}",474
652,"{'latitude': 19.234209, 'longitude': 82.5474115}",347.889
653,"{'latitude': 20.8124022, 'longitude': 85.295045}",330.085
654,"{'latitude': 21.3375731, 'longitude': 83.6217779}",498.421
655,"{'latitude': 20.9652957, 'longitude': 86.072812}",331.328
656,"{'latitude': 19.6242367, 'longitude': 83.4925131}",391.332
657,"{'latitude': 22.1222534, 'longitude': 84.0424339}",770.751
658,"{'latitude': 20.3215072, 'longitude': 86.5210951}",430.502
659,"{'latitude': 21.830186, 'longitude': 84.9021252}",410.83
660,"{'latitude': 19.906176666666667, 'longitude': 83.16179}",450.111
661,"{'latitude': 19.225276, 'longitude': 82.5482833}",440.223
662,"{'latitude': 20.7079884, 'longitude': 83.1321444}",799.889
663,"{'latitude': 19.141085, 'longitude': 82.32420333333333}",375.444
664,"{'latitude': 18.273366666666668, 'longitude': 82.10476166666666}",461.889
665,"{'latitude': 20.5627579, 'longitude': 82.643685}",397.33
666,"{'latitude': 18.3647307, 'longitude': 81.8918012}",308.928
667,"{'latitude': 21.4714435, 'longitude': 87.0525221}",301.253
668,"{'latitude': 21.63843, 'longitude': 84.0450204}",325.5
669,"{'latitude': 20.296833333333332, 'longitude': 82.75627166666666}",1102.889
670,"{'latitude': 19.1686475, 'longitude': 83.4074926}",519.68
671,"{'latitude': 18.3646068, 'longitude': 81.8925009}",908.272
672,"{'latitude': 19.6657236, 'longitude': 82.2064661}",404.889
673,"{'latitude': 20.8076306, 'longitude': 82.535636}",610.166
674,"{'latitude': 20.2967451, 'longitude': 82.7563584}",482.086
675,"{'latitude': 21.5204857, 'longitude': 86.156455}",347.087
676,"{'latitude': 19.2581769, 'longitude': 83.4035702}",644.667
677,"{'latitude': 20.5888221, 'longitude': 82.6181385}",318
678,"{'latitude': 21.516691666666667, 'longitude': 86.52748333333334}",486
679,"{'latitude': 21.3376112, 'longitude': 83.6217643}",1034.448
680,"{'latitude': 20.1405354, 'longitude': 86.3751977}",688.079
681,"{'latitude': 21.5197536, 'longitude': 84.3568417}",326.5
682,"{'latitude': 20.6233225, 'longitude': 86.3810085}",504.083
683,"{'latitude': 19.471546666666665, 'longitude': 82.80697333333333}",340.668
684,"{'latitude': 19.27706, 'longitude': 82.23866}",306.888
685,"{'latitude': 21.79835, 'longitude': 86.6628206}",328.83
686,"{'latitude': 20.9627688, 'longitude': 83.3157117}",395.587
687,"{'latitude': 20.7294928, 'longitude': 84.9827489}",465.664
688,"{'latitude': 20.630221, 'longitude': 86.723422}",691.415
689,"{'latitude': 19.3404311, 'longitude': 82.5133564}",1295.223
690,"{'latitude': 20.5800587, 'longitude': 85.5941876}",336.166
691,"{'latitude': 21.001784, 'longitude': 83.0621917}",326.33
692,"{'latitude': 21.518413333333335, 'longitude': 86.52849166666667}",464.249
693,"{'latitude': 21.1833999, 'longitude': 83.5936107}",1564.087
694,"{'latitude': 19.4560422, 'longitude': 82.4042743}",941.445
695,"{'latitude': 20.7693266, 'longitude': 86.1527325}",308.498
696,"{'latitude': 21.3720371, 'longitude': 83.7827662}",348.67
697,"{'latitude': 20.8188648, 'longitude': 86.2001466}",418.001
